name,bus0,bus1,c_nfkm,cables,frequency,from_relation,i_th_max_a,length,length_m,num_parallel,operator,osm_name,r_ohmkm,ref,s_nom,type,voltage,wires,wkt_srid_4326,x_ohmkm,x,r,b,s_max_pu,build_year,carrier,x_pu_eff,r_pu_eff,s_nom_opt,v_nom
523,15,353,6.85,3.0,,3749852.0,1.3,76.222,76222.0,0.5,,,0.05,421,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(11.8681562938884 48.2068029185353,11.5813705216127 48.7648940508515)",0.5,37.50122399999999,4.57332,0.00016522634791692564,0.7,0,AC,0.00025970376731301935,3.167119113573407e-05,855.633098939,380.0
524,354,15,13.7,3.0,,3749853.0,2.6,17.705,17705.0,1.0,,,0.025,429,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(11.6393121107521 48.1787834095237,11.8681562938884 48.2068029185353)",0.25,4.355429999999999,0.5311499999999999,7.675821914589406e-05,0.7,0,AC,3.0162257617728528e-05,3.678324099722991e-06,1711.26619788,380.0
525,354,15,13.7,3.0,,3749854.0,2.6,17.629,17629.0,1.0,,,0.025,430,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(11.6393121107521 48.1787834095237,11.8681562938884 48.2068029185353)",0.25,4.336734,0.5288700000000001,7.642872890838558e-05,0.7,0,AC,3.0032783933518005e-05,3.6625346260387815e-06,1711.26619788,380.0
526,15,337,41.1,9.0,,3749855.0,7.8,61.235,61235.0,3.0,,,0.008333,443;444;446,5133.79859363,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(11.8681562938884 48.2068029185353,12.2968837896062 48.6069099225677)",0.083333,5.02127,0.61235,0.000796434264230244,0.7,0,AC,3.477333795013851e-05,4.240650969529086e-06,5133.79859363,380.0
527,232,227,,3.0,,3749856.0,,0.161,161.0,0.5,,Vöhringen Amprion - LEW,,,1715.0,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(10.0837512706734 48.268867515302,10.0821573264928 48.2660901578788)",,0.079212,0.00966,3.4899952788729014e-07,0.7,0,AC,5.485595567867036e-07,6.689750692520775e-08,1715.0,380.0
528,315_220kV,232_220kV,,3.0,,3749857.0,,59.714,59714.0,1.0,,Vöhringen LEW - Oberottmarshausen,,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.0837512706734 48.268867515302)",,17.973914,3.5828399999999996,0.00023449632964557616,0.7,0,AC,0.00037136185950413227,7.402561983471074e-05,495.366530965,220.0
529,235,322_220kV,,6.0,,3756855.0,,72.34,72340.0,2.0,EnBW,,,5120,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.25192548128222 47.6397698264894,7.75186249820802 48.0964057188536)",,10.88717,2.1702,0.0005681570314017141,0.7,0,AC,0.00022494152892561981,4.4838842975206606e-05,990.733061929,220.0
530,322_220kV,288,46.0,6.0,,3756856.0,5.2,48.816,48816.0,4.0,,Weier - Eichstetten,0.02,,1981.46612386,Al/St 240/40 2-bundle 220.0,220000.0,4.0,"SRID=4326;LINESTRING(7.75186249820802 48.0964057188536,7.91072928612534 48.5012882982432)",0.08,3.673404,0.73224,0.0007667999348881969,0.7,0,AC,7.589677685950414e-05,1.5128925619834711e-05,1981.46612386,220.0
531,355,100_220kV,,6.0,,3756857.0,,23.056,23056.0,2.0,,Niederstedem (DE) - Vianden (LU),,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.17791451185192 49.9530650802033,6.47473977006816 49.9224692993999)",,3.469928,0.69168,0.00018108140055291572,0.7,0,AC,7.169272727272727e-05,1.429090909090909e-05,990.733061929,220.0
532,356,355,,3.0,,3756858.0,,2.552,2552.0,1.0,,Bauler (DE) - Vianden (LU),,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.17791451185192 49.9530650802033)",,0.768152,0.15312,1.0021680564951441e-05,0.7,0,AC,1.587090909090909e-05,3.163636363636364e-06,495.366530965,220.0
533,357,356,,3.0,,3756859.0,,10.361,10361.0,1.0,,Bauler (DE) - Flebour (LU),,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.11451700702834 49.9053646588261,6.21102031526762 49.9586257531557)",,3.118661,0.62166,4.068755185480481e-05,0.7,0,AC,6.443514462809917e-05,1.2844214876033058e-05,495.366530965,220.0
534,356,358,,3.0,,3756860.0,,28.063,28063.0,1.0,,Bauler (DE) - Roost (LU),,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.08346044961418 49.7764406189112)",,8.446963,1.6837799999999998,0.00011020314329711296,0.7,0,AC,0.00017452402892561983,3.4788842975206606e-05,495.366530965,220.0
535,359,360,27.4,6.0,,3756990.0,5.2,40.228,40228.0,2.0,,Ensdorf (DE) - Vigy (FR),0.0125,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.27694178519793 49.1977400673896,6.77320783777607 49.2910742103854)",0.125,4.948044,0.60342,0.00034880877038136415,0.7,0,AC,3.426623268698061e-05,4.178808864265927e-06,3422.53239576,380.0
536,360_220kV,361,11.5,3.0,,3756991.0,1.3,20.195,20195.0,1.0,,Ensdorf (DE) - Saint Avold (FR),0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.77320783777607 49.2910742103854,6.70365235663769 49.1385111923078)",0.32,6.078695,1.2117,7.930557954905735e-05,0.7,0,AC,0.00012559287190082644,2.503512396694215e-05,495.366530965,220.0
537,235,362_220kV,,6.0,,3756997.0,,22.565,22565.0,2.0,,Gurtweil (DE) - Laufenburg (CH),,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.25192548128222 47.6397698264894,8.04936352422006 47.550881853478)",,3.3960325,0.67695,0.00017722509557063424,0.7,0,AC,7.016596074380166e-05,1.3986570247933885e-05,990.733061929,220.0
538,167,363,23.0,6.0,,3763835.0,2.6,1.864,1864.0,2.0,,Wambel - Ratsbusch,0.04,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.52228010104186 51.5321980552231,7.50006173413631 51.535174092458)",0.16,0.280532,0.055920000000000004,1.4639821765728439e-05,0.7,0,AC,5.796115702479339e-06,1.1553719008264464e-06,990.733061929,220.0
539,125_220kV,364,,6.0,,3763836.0,,3.618,3618.0,2.0,,Wiesdorf Ltg,,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.97593254033334 51.0376007284972)",,0.5445089999999999,0.10854,2.841570555171968e-05,0.7,0,AC,1.1250185950413222e-05,2.242561983471074e-06,990.733061929,220.0
540,365,346,,6.0,,3764521.0,,1.538,1538.0,1.0,,Reuter,,901;902,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(13.2428489964032 52.5349539946502,13.249028367237 52.5316238928337)",,0.378348,0.04614,6.667841911685121e-06,0.7,0,AC,2.620138504155125e-06,3.195290858725762e-07,1711.26619788,380.0
541,261,366,10.275,3.0,50.0,3767046.0,1.95,56.618,56618.0,0.75,,Bruchsal-Kändelweg-Pulverdingen,0.033333,,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(9.0454349679866 48.9029620137561,8.56218193445384 49.132949935954)",0.333333,18.570704000000003,2.26472,0.0001840961671110801,0.7,0,AC,0.0001286059833795014,1.5683656509695293e-05,1283.44964841,380.0
542,54,56,,3.0,,3767048.0,,22.305,22305.0,0.5,,HD-Neurott - Phillipsburg,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(8.43846751211921 49.2524597288652,8.62320967451897 49.3565822492832)",,10.97406,1.3382999999999998,4.8350524655441036e-05,0.7,0,AC,7.599764542936288e-05,9.268005540166204e-06,855.633098939,380.0
543,367,366,10.275,3.0,50.0,3767049.0,1.95,21.649,21649.0,0.75,,Philippsburg-Bruchsal-Kändelweg,0.033333,,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(8.4413154852023 49.2514026469585,8.56218193445384 49.132949935954)",0.333333,7.100872,0.86596,7.039277123508023e-05,0.7,0,AC,4.9175013850415514e-05,5.9969529085872575e-06,1283.44964841,380.0
544,231,368,,3.0,,3782492.0,,7.644,7644.0,0.5,Schluchseewerk AG,Wehr - Kühmoos II,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.94208128553147 47.6533415488354)",,3.760848,0.45864,1.6569890628387863e-05,0.7,0,AC,2.604465373961219e-05,3.1761772853185596e-06,855.633098939,380.0
545,231,368,,3.0,,3782493.0,,7.667,7667.0,0.5,Schluchseewerk AG,Wehr - Kühmoos I,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.94208128553147 47.6533415488354)",,3.772164,0.46002,1.661974770380033e-05,0.7,0,AC,2.6123019390581718e-05,3.1857340720221607e-06,855.633098939,380.0
546,30,369,6.85,3.0,50.0,3803146.0,1.3,32.522,32522.0,0.5,TenneT,Alfstedt - Dollern,0.05,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.06879105808819 53.5666414121342)",0.5,16.000823999999998,1.95132,7.049790463323261e-05,0.7,0,AC,0.00011080903047091411,1.3513296398891966e-05,855.633098939,380.0
547,61,369,6.85,3.0,50.0,3803147.0,1.3,58.735,58735.0,0.5,TenneT,Farge - Alfstedt,0.05,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(8.51888180951659 53.2026352836834,9.06879105808819 53.5666414121342)",0.5,28.89762,3.5241,0.00012731979671093158,0.7,0,AC,0.00020012202216066483,2.4405124653739612e-05,855.633098939,380.0
548,256,370,23.0,6.0,,3803492.0,2.6,1.3,1300.0,2.0,,Diefflen - Dillinger Hütte,0.04,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.7413761724965 49.3574919373628)",0.16,0.19565,0.039,1.021017612416683e-05,0.7,0,AC,4.042355371900826e-06,8.057851239669421e-07,990.733061929,220.0
549,256,371,11.5,3.0,50.0,3803493.0,1.3,0.481,481.0,1.0,amprion,Diefflen - Obergraben,0.08,2460,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.74970009407096 49.3651763747607)",0.32,0.144781,0.028859999999999997,1.8888825829708632e-06,0.7,0,AC,2.9913429752066114e-06,5.962809917355371e-07,495.366530965,220.0
550,256,372,11.5,3.0,50.0,3803494.0,1.3,1.123,1123.0,1.0,amprion,Diefflen - Saarwellingen,0.08,2451,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.76601564520935 49.3600771523749)",0.32,0.33802299999999996,0.06738,4.4100106874766725e-06,0.7,0,AC,6.9839462809917345e-06,1.3921487603305784e-06,495.366530965,220.0
551,99,360,27.4,6.0,,3803495.0,5.2,23.317,23317.0,2.0,,Uchtelfangen - Ensdorf,0.0125,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,6.77320783777607 49.2910742103854)",0.125,2.867991,0.349755,0.00020217694389435887,0.7,0,AC,1.986143351800554e-05,2.4221260387811633e-06,3422.53239576,380.0
552,356,100_220kV,,6.0,,3803496.0,,20.457,20457.0,2.0,,,,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.47473977006816 49.9224692993999)",,3.0787785,0.61371,0.00016066890228621603,0.7,0,AC,6.361112603305785e-05,1.267995867768595e-05,990.733061929,220.0
553,356,355,,3.0,,3803497.0,,2.552,2552.0,1.0,,Bauler (DE) - Vianden (LU),,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.17791451185192 49.9530650802033)",,0.768152,0.15312,1.0021680564951441e-05,0.7,0,AC,1.587090909090909e-05,3.163636363636364e-06,495.366530965,220.0
554,334,78,10.275,3.0,,3805411.0,1.95,56.065,56065.0,0.75,,,0.033333,414,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,11.6463786274424 50.534876971042)",0.333333,18.389319999999998,2.2426,0.00018229806084783467,0.7,0,AC,0.00012734986149584487,1.5530470914127424e-05,1283.44964841,380.0
555,338_220kV,373,,3.0,,3861963.0,,35.887,35887.0,1.0,,,,275,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,12.1504016214021 49.0127518128214)",,10.801987,2.15322,0.00014092791944922116,0.7,0,AC,0.00022318154958677686,4.448801652892562e-05,495.366530965,220.0
556,207,374,,3.0,,3861964.0,,3.523,3523.0,1.0,,Amelsbüren - Münster,,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.60711612154456 51.8986046029193,7.5913598406626 51.928441667004)",,1.060423,0.21138,1.3834788648246053e-05,0.7,0,AC,2.1909566115702476e-05,4.367355371900827e-06,495.366530965,220.0
557,57,375,11.5,3.0,,3861966.0,1.3,2.681,2681.0,1.0,,Oberwald - Elfmorgenbruch,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.44554248929306 48.9860881753906,8.45154437251894 49.0074029130057)",0.32,0.806981,0.16086,1.0528262380342796e-05,0.7,0,AC,1.6673161157024792e-05,3.3235537190082647e-06,495.366530965,220.0
558,209,376,13.7,3.0,,3862869.0,2.6,5.847,5847.0,1.0,,3016,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(8.93969252741257 52.4030332405173,8.99620817966153 52.379587985752)",0.25,1.4383620000000001,0.17541,2.5349071298844542e-05,0.7,0,AC,9.960955678670362e-06,1.2147506925207756e-06,1711.26619788,380.0
559,377,378,10.275,3.0,,3862870.0,1.95,19.652,19652.0,0.75,,AL1-BZW,0.033333,,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(9.56282337410874 48.7014898200493,9.37084541589578 48.7191233300187)",0.333333,6.445856,0.78608,6.389942908733876e-05,0.7,0,AC,4.4638891966759e-05,5.443767313019391e-06,1283.44964841,380.0
560,378,379,10.275,3.0,,3862871.0,1.95,13.38,13380.0,0.75,,AL1-EDS,0.033333,,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(9.37084541589578 48.7191233300187,9.37760577643558 48.812606857093)",0.333333,4.38864,0.5352,4.3505717544707534e-05,0.7,0,AC,3.0392243767313016e-05,3.706371191135734e-06,1283.44964841,380.0
561,16,49,,3.0,,3883856.0,,26.178,26178.0,0.5,,,,3024,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.99933301239 52.2001419745622)",,12.879576,1.57068,5.674602261511479e-05,0.7,0,AC,8.919373961218837e-05,1.0877285318559558e-05,855.633098939,380.0
562,320,379,10.275,3.0,,3862873.0,1.95,20.599,20599.0,0.75,,EDS-WDL,0.033333,,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(9.40063139462492 48.6669424396984,9.37760577643558 48.812606857093)",0.333333,6.756472,0.82396,6.697864541879153e-05,0.7,0,AC,4.6789972299168975e-05,5.706094182825485e-06,1283.44964841,380.0
563,380,299,11.5,3.0,,3862874.0,1.3,26.528,26528.0,1.0,,Mehrum - Lahe,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(9.82158380229154 52.4248552546066,10.0876467999739 52.3151305547947)",0.32,7.984927999999999,1.5916799999999998,0.00010417521239303755,0.7,0,AC,0.0001649778512396694,3.288595041322313e-05,495.366530965,220.0
564,307_220kV,381,11.5,3.0,,3866628.0,1.3,27.26,27260.0,1.0,,Großgartach - Obrigheim,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0762254363019 49.3633869626072)",0.32,8.20526,1.6356,0.00010704976967107222,0.7,0,AC,0.00016953016528925622,3.379338842975207e-05,495.366530965,220.0
565,382_220kV,308_220kV,11.5,3.0,50.0,3866867.0,1.3,2.735,2735.0,1.0,,,0.08,234,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)",0.32,0.8232349999999999,0.1641,1.0740319884460106e-05,0.7,0,AC,1.7008987603305783e-05,3.390495867768595e-06,495.366530965,220.0
566,382_220kV,383,,3.0,,3866868.0,,5.191,5191.0,1.0,,,,271,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1964915719944 50.0279724033143)",,1.5624909999999999,0.31145999999999996,2.038500933098077e-05,0.7,0,AC,3.228287190082644e-05,6.435123966942148e-06,495.366530965,220.0
567,384_220kV,382_220kV,11.5,3.0,,3866869.0,1.3,90.818,90818.0,1.0,,,0.08,278,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,10.1602912689993 49.9891947837947)",0.32,27.336218,5.4490799999999995,0.00035664145201714733,0.7,0,AC,0.0005647978925619834,0.00011258429752066115,495.366530965,220.0
568,246,385,10.275,3.0,,3866871.0,1.95,29.655,29655.0,0.75,,,0.033333,412,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,9.09051754868887 49.9700413735997)",0.333333,9.726840000000001,1.1862000000000001,9.642466769718251e-05,0.7,0,AC,6.736038781163436e-05,8.214681440443215e-06,1283.44964841,380.0
569,246,308,,3.0,,3866872.0,,116.059,116059.0,0.75,,,,417,1283.44964841,Al/St 240/40 4-bundle 380.0,380000.0,3.0,"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,10.1878339995516 49.981219040845)",,38.067352,4.642359999999999,0.00037737145534538205,0.7,0,AC,0.0002636243213296399,3.2149307479224373e-05,1283.44964841,380.0
570,385,308,,3.0,,3866873.0,,86.838,86838.0,0.5,,,,418,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.09051754868887 49.9700413735997,10.1878339995516 49.981219040845)",,42.724295999999995,5.210279999999999,0.00018823863976817702,0.7,0,AC,0.00029587462603878115,3.608227146814404e-05,855.633098939,380.0
571,382,308,,3.0,,3866874.0,,2.265,2265.0,0.5,,,,485,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)",,1.1143800000000001,0.1359,4.909838078662809e-06,0.7,0,AC,7.717313019390584e-06,9.411357340720222e-07,855.633098939,380.0
572,382,308,13.7,3.0,,3866875.0,2.6,2.958,2958.0,1.0,,,0.025,487,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)",0.25,0.727668,0.08874,1.282410687565968e-05,0.7,0,AC,5.039252077562326e-06,6.145429362880886e-07,1711.26619788,380.0
573,254,225,5.75,3.0,,3868253.0,0.65,46.959,46959.0,0.5,,Pfalz,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(7.79256714933307 49.8105487811028,7.72920197913641 49.4826474297682)",0.64,28.269318000000002,5.63508,9.220378088745195e-05,0.7,0,AC,0.0005840768181818182,0.00011642727272727273,247.683265482,220.0
574,220,76,27.4,6.0,,3873611.0,5.2,32.023,32023.0,2.0,TenneT,Bechterdissen - Elsen,0.0125,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.70221844882815 51.7363525828065)",0.125,3.938829,0.480345,0.00027766489146670043,0.7,0,AC,2.7277209141274238e-05,3.3264889196675903e-06,3422.53239576,380.0
575,220_220kV,386,11.5,3.0,,3873612.0,1.3,12.009,12009.0,1.0,,Bechterdissen - Lage,0.08,A3,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.8139941935628 51.9834366294197)",0.32,3.614709,0.72054,4.715923272119979e-05,0.7,0,AC,7.468407024793389e-05,1.4887190082644627e-05,495.366530965,220.0
576,387,386,5.75,3.0,,3873613.0,0.65,40.637,40637.0,0.5,,Lage - Veltheim,0.16,A6,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(8.93221843866486 52.1933124298166,8.8139941935628 51.9834366294197)",0.64,24.463473999999998,4.87644,7.979056291495527e-05,0.7,0,AC,0.0005054436776859504,0.00010075289256198347,247.683265482,220.0
577,220_220kV,387,,3.0,,3873614.0,,31.846,31846.0,1.0,,Veltheim - Bechterdissen,,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.93221843866486 52.1933124298166)",,9.585646,1.91076,0.0001250589495577757,0.7,0,AC,0.00019805053719008266,3.947851239669422e-05,495.366530965,220.0
578,388,387,23.0,6.0,,3873615.0,2.6,11.098,11098.0,2.0,,Veltheim - Meißen,0.04,A8;A9,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.95904413219088 52.2784949764899,8.93221843866486 52.1933124298166)",0.16,1.670249,0.33294,8.716348817384883e-05,0.7,0,AC,3.450927685950413e-05,6.878925619834711e-06,990.733061929,220.0
579,389,385_220kV,,6.0,,3874447.0,,46.72,46720.0,2.0,,,,216;217,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(9.59430158866246 49.7984427303145,9.09051754868887 49.9700413735997)",,7.031359999999999,1.4016,0.00036693802193928787,0.7,0,AC,0.00014527603305785123,2.8958677685950413e-05,990.733061929,220.0
580,334,390,13.7,3.0,,3874448.0,2.6,81.073,81073.0,1.0,,,0.025,432,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,10.9729038959004 49.5585073756737)",0.25,19.943958,2.43219,0.0003514837108621897,0.7,0,AC,0.00013811605263157895,1.6843421052631578e-05,1711.26619788,380.0
581,384,334,13.7,3.0,,3874451.0,2.6,102.607,102607.0,1.0,,,0.025,436,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,11.193727795361 50.1622144406172)",0.25,25.241322,3.07821,0.00044484216842150535,0.7,0,AC,0.00017480139889196675,2.131724376731302e-05,1711.26619788,380.0
582,384,390,13.7,3.0,,3874452.0,2.6,27.503,27503.0,1.0,,,0.025,438,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,10.9729038959004 49.5585073756737)",0.25,6.765738,0.82509,0.00011923644739731851,0.7,0,AC,4.685414127423823e-05,5.713919667590028e-06,1711.26619788,380.0
583,391_220kV,385_220kV,11.5,6.0,,3874453.0,1.3,28.905,28905.0,1.0,,Staudinger - Aschaffenburg,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(8.95464412133747 50.0860157333265,9.09051754868887 49.9700413735997)",0.32,8.700405,1.7343,0.00011350966956501622,0.7,0,AC,0.00017976043388429752,3.583264462809917e-05,495.366530965,220.0
584,384_220kV,389,11.5,6.0,,3874454.0,1.3,114.917,114917.0,1.0,,Trennfeld - Raitersaich,0.08,211,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,9.59430158866246 49.7984427303145)",0.32,34.590016999999996,6.89502,0.0004512780037157229,0.7,0,AC,0.0007146697727272726,0.0001424590909090909,495.366530965,220.0
